,Business Unit,Product Family,PLID,Fiscal Quarter,Fiscal Month,Booked_Qty,Booking_Date,Expo_smooth_pred_x,Holt_pred,Prophet_pred,predicted_mean,Year,Month,Size
10334,OTBU,15454W,NCS2K-16-AD-CCOFS=,Q1 FY2022,OCT FY2022,74,2022-10-01,212.0888464202721,181.6088345240735,130.2148217989018,245.6090588028661,2022,10,XS
10335,UOPBLRBU,C9300,C9300-24UX,Q1 FY2022,OCT FY2022,3108,2022-10-01,1988.4727728350429,1980.957619474999,3101.6301622194705,3710.882582425417,2022,10,L
10336,TOASTBU,QDD400G,QDD-4X100G-FR-S,Q1 FY2022,OCT FY2022,337,2022-10-01,107.64882310676838,67.99416590033431,377.6541183188137,12.999999999999943,2022,10,S
10337,UCEBU,PHON3PC,CP-8865-3PCC-K9,Q1 FY2022,OCT FY2022,1383,2022-10-01,1452.1786431404464,3131.519533747404,2799.249281424488,3434.92927553386,2022,10,M
10338,UOPBLRBU,C9200,C9200-48P-A,Q1 FY2022,OCT FY2022,2950,2022-10-01,1828.313634216524,1891.581467431609,2758.3302838725044,4031.911301624241,2022,10,L
10339,CSA,UCSCPU,UCS-CPU-A7702,Q1 FY2022,OCT FY2022,48,2022-10-01,16.584027890365817,1.8065271714942155,48.002524641957,26.114583394968182,2022,10,XS
10340,UOPBLRBU,C9400,C9407R-96U-BNDL-E,Q1 FY2022,OCT FY2022,356,2022-10-01,175.66017949098466,231.04673017604745,406.33435845168816,403.6013330216866,2022,10,S
10341,UOPBLRBU,C9300,C9300-24T,Q1 FY2022,OCT FY2022,9858,2022-10-01,5785.420270928593,5852.977948019954,7762.415135426185,6776.068441863178,2022,10,XL
10342,QKBU,N3000,N3K-C3432D-S,Q1 FY2022,OCT FY2022,70,2022-10-01,1.0157808123813763,17.47001961517956,48.55201875824561,2.9428132374114204,2022,10,XS
10343,CSA,UCSCPU,UCS-CPU-I8268,Q1 FY2022,OCT FY2022,364,2022-10-01,159.3108186579844,110.3655788820758,488.4835669598576,59.74467072638771,2022,10,S
10344,TOASTBU,QSFP100,QSFP-100G-SM-SR,Q1 FY2022,OCT FY2022,18790,2022-10-01,4679.674591675268,8880.778018885843,11876.41049817285,16952.549593813084,2022,10,XL
10345,SRSBU,WANLAN,NIM-24A,Q1 FY2022,OCT FY2022,5103,2022-10-01,1596.2665937604013,5273.444122343491,5362.840992045627,6012.026181913877,2022,10,XL
10346,CSA,UCSCPU,UCS-CPU-A7763,Q1 FY2022,OCT FY2022,269,2022-10-01,198.6415935896463,314.65708667907245,258.08667612722155,225.0,2022,10,S
10347,UOPBLRBU,C9200,C9200-24T-E,Q1 FY2022,OCT FY2022,6116,2022-10-01,2921.468542875732,1948.3510448196585,5062.187791145179,2874.4045217161643,2022,10,XL
10348,ECBU,MDS9000,DS-SFP-FC32G-SW,Q1 FY2022,OCT FY2022,55684,2022-10-01,40587.86873589004,42228.18193193578,47061.84740936568,72426.45156716582,2022,10,XL
10349,EBBU,C9500,C9K-F1-SSD-240G,Q1 FY2022,OCT FY2022,1347,2022-10-01,959.1678254047388,752.2465852914155,876.7133044670645,698.502473752651,2022,10,M
10350,CSA,UCSCPU,UCS-CPU-I6226,Q1 FY2022,OCT FY2022,742,2022-10-01,142.93972376533128,155.10989783682444,648.6053118086652,357.410699260236,2022,10,M
10351,SRSBU,ISR1121,ISR4451-X/K9,Q1 FY2022,OCT FY2022,2315,2022-10-01,1760.021394788537,1632.162736896934,2771.26690209676,2037.7595213308136,2022,10,L
10352,CSA,UCSCPU,UCS-CPU-I8276L,Q1 FY2022,OCT FY2022,77,2022-10-01,340.84943668529627,91.43957304216472,57.40691201544809,114.07883757738304,2022,10,XS
10353,UCEBU,PHONVID,CP-8865-K9,Q1 FY2022,OCT FY2022,7846,2022-10-01,4455.016026511164,8218.157334160294,15877.1082747967,12038.602308226227,2022,10,XL
10354,SRSBU,ISR1121,ISR4431/K9,Q1 FY2022,OCT FY2022,3994,2022-10-01,2974.9370982847363,3210.758798585319,4356.18663865263,3494.4320206221755,2022,10,L
10355,TOASTBU,QSFP100,QSFP-100G-CWDM4-S,Q1 FY2022,OCT FY2022,32582,2022-10-01,4919.752800165355,17057.840158466406,15076.865741513306,13102.678583932253,2022,10,XL
10356,CSWBU,CBR8,CBR-D121-DS-MOD,Q1 FY2022,OCT FY2022,530,2022-10-01,342.7541206054957,416.5405764990543,311.52878094061566,1113.668192783476,2022,10,M
10357,ECBU,MDS9000,DS-C9396T-K9,Q1 FY2022,OCT FY2022,82,2022-10-01,171.3013153002345,149.2195884842602,148.4158210464881,232.6576757984655,2022,10,XS
10358,CSA,UCSCPU,UCS-CPU-I8368,Q1 FY2022,OCT FY2022,0,2022-10-01,46.91369448138063,23.66259116312545,17.611483878126883,42.0,2022,10,XS
10359,UCEBU,PHONVOC,CP-7821-K9,Q1 FY2022,OCT FY2022,52015,2022-10-01,27797.164447597926,33036.19704812652,67707.9859227114,46226.20467947465,2022,10,XL
10360,BATBU,NCS540,N540-PWR400-D,Q1 FY2022,OCT FY2022,6515,2022-10-01,3753.972305267741,5517.862639947341,7840.245726490422,6337.665541239479,2022,10,XL
10361,CSA,UCSCPU,UCS-CPU-I8358,Q1 FY2022,OCT FY2022,838,2022-10-01,511.9470237924921,540.4844368591187,443.2134943098141,513.0,2022,10,M
10362,UCEBU,PHONVOC,CP-8861-K9,Q1 FY2022,OCT FY2022,16976,2022-10-01,7338.419858563504,19100.04645257125,24132.38093724877,27237.39256967602,2022,10,XL
10363,EBBU,C9300AG,C9300-48S,Q1 FY2022,OCT FY2022,1862,2022-10-01,1113.1056344505514,963.7250969087618,1882.9453213599768,887.8214078035035,2022,10,L
10364,TOASTBU,QDD400G,QDD-400G-FR4-S,Q1 FY2022,OCT FY2022,2958,2022-10-01,1428.165706171803,2398.170143310314,2957.9521687670576,1302.5735821121414,2022,10,L
10365,ECBU,MDS9000,DS-C9148T-K9,Q1 FY2022,OCT FY2022,409,2022-10-01,137.9905143653535,364.60519488099135,413.8807690500766,473.9091192382034,2022,10,S
10366,TOASTBU,QSFP100,QSFP-40/100-SRBD,Q1 FY2022,OCT FY2022,74366,2022-10-01,29136.73051210169,51889.542656723,68016.08940490501,64419.7854457213,2022,10,XL
10367,CSA,UCSCPU,UCS-CPU-I8352Y,Q1 FY2022,OCT FY2022,8,2022-10-01,9.202369648924291,103.00158411557388,82.09531730849933,2.0,2022,10,XS
10368,RTOBU,C9120AX,C9120AXE-B,Q1 FY2022,OCT FY2022,31910,2022-10-01,33832.907708517654,27416.175709341445,30710.921098309576,24790.50065785632,2022,10,XL
10369,UOPBLRBU,C9300,C9300-48P,Q1 FY2022,OCT FY2022,29211,2022-10-01,14433.996812607666,16288.500390371446,25622.49799057808,20451.105993886256,2022,10,XL
10370,CPBU,DNAHW,DN2-SD19T61X-EV,Q1 FY2022,OCT FY2022,5160,2022-10-01,3261.2998004550354,3099.5710965621192,5149.370785941426,3341.9819413405894,2022,10,XL
10371,TOASTBU,SEP25G,SFP-25G-SR-S,Q1 FY2022,OCT FY2022,39989,2022-10-01,21681.723656792023,24138.45437902665,30747.947538458426,40171.12186328106,2022,10,XL
10372,BATBU,NCS540,N540-ACC-SYS,Q1 FY2022,OCT FY2022,1581,2022-10-01,507.90199748955706,1169.598700622436,2370.7565224341024,2288.1731021445894,2022,10,L
10373,CVEBU,CTSPS,CS-DESKPRO-K9,Q1 FY2022,OCT FY2022,2263,2022-10-01,2444.932721041183,2132.230141621816,2312.168176901598,2840.560095794008,2022,10,L
10374,CSWBU,CBR8,CBR-D31-US-MOD,Q1 FY2022,OCT FY2022,265,2022-10-01,93.18360068898014,199.75578148361083,246.1501087222635,374.7008632481824,2022,10,S
10375,UOPBLRBU,C9400,C9400-SUP-1XL-Y,Q1 FY2022,OCT FY2022,1448,2022-10-01,571.7538381793152,533.6171803834749,1045.400540827448,897.3762483055984,2022,10,M
10376,RTOBU,C9120AX,C9120AXI-B,Q1 FY2022,OCT FY2022,322807,2022-10-01,126101.51684884576,119033.33872960322,290578.37409809337,206213.1622593778,2022,10,XL
10377,UOPBLRBU,C9200L,C9200L-24T-4G-E,Q1 FY2022,OCT FY2022,12112,2022-10-01,6873.38779533995,6525.866445485166,10383.45624057263,10915.612076169506,2022,10,XL
10378,UOPBLRBU,C9300,C9300-48H,Q1 FY2022,OCT FY2022,464,2022-10-01,517.8568729087364,612.9347869120837,394.58883671054514,671.1353017276723,2022,10,S
10379,BATBU,NCS540,N540-24Z8Q2C-SYS,Q1 FY2022,OCT FY2022,1809,2022-10-01,1336.00985885803,482.1586524230628,1784.4833292416,769.7521893437786,2022,10,L
10380,RTOBU,C9130AX,C9130AXI-B,Q1 FY2022,OCT FY2022,111981,2022-10-01,48859.44135176088,59028.93046640424,108918.26858691244,91390.8989454635,2022,10,XL
10381,UOPBLRBU,C9200,C9200-48P-E,Q1 FY2022,OCT FY2022,9797,2022-10-01,5028.298140510456,5832.707602994723,11401.478145137173,7684.096162510319,2022,10,XL
10382,TOASTBU,QSFP100,QSFP-100G-ER4L-S,Q1 FY2022,OCT FY2022,398,2022-10-01,463.4004765802476,831.6272125753754,821.8613333014285,639.5606837624091,2022,10,S
10383,EBBU,C9300AG,C9300-24S,Q1 FY2022,OCT FY2022,3361,2022-10-01,1600.7878939318582,1602.1362147316404,3414.8843774134,2393.395802104618,2022,10,L
10384,UOPBLRBU,C9400,C9410R-96U-BNDL-A,Q1 FY2022,OCT FY2022,1313,2022-10-01,543.1317330847273,643.7824939013225,937.0209492817852,701.2572202984671,2022,10,M
10385,CSA,UCSCPU,UCS-CPU-I6248R,Q1 FY2022,OCT FY2022,3718,2022-10-01,2032.0848953032607,2423.3410376037727,4537.650318931618,2865.339523428156,2022,10,L
10386,EBBU,C9600,C9600-SUP-1,Q1 FY2022,OCT FY2022,1110,2022-10-01,791.6052273618865,874.3000633738083,1167.0979026913149,1201.9846906666162,2022,10,M
10387,CVEBU,CTSQS,CS-KIT-K9,Q1 FY2022,OCT FY2022,4610,2022-10-01,1884.3910799660785,2191.907175143582,3933.5507750872266,2646.062487580231,2022,10,L
10388,IOTBU,IE4000,IE-4010-16S12P,Q1 FY2022,OCT FY2022,1700,2022-10-01,737.075134680489,1259.8746543189382,1456.591802168624,1488.5723872662884,2022,10,L
10389,TOASTBU,SFPGE,GLC-TE,Q1 FY2022,OCT FY2022,136267,2022-10-01,85783.57110596861,90613.61766331516,128031.77895259684,115555.79320987036,2022,10,XL
10390,CSA,UCSCPU,UCS-CPU-I6240R,Q1 FY2022,OCT FY2022,1438,2022-10-01,856.4839518946815,1455.4069749226833,1437.859768064563,1733.5539345915868,2022,10,M
10391,IOTBU,IE4000,IE-4000-8T4G-E,Q1 FY2022,OCT FY2022,3237,2022-10-01,2247.478383976143,1628.4722884367866,1902.5183670762929,1311.1450255294858,2022,10,L
10392,UOPBLRBU,C9200L,C9200L-24P-4X-E,Q1 FY2022,OCT FY2022,8163,2022-10-01,4340.098002287277,4145.711653241719,6912.014666110487,5337.665503370862,2022,10,XL
10393,EBBU,C9500,C9500-48Y4C,Q1 FY2022,OCT FY2022,16188,2022-10-01,3027.147228470606,3219.526692875661,7875.83667931593,4305.454854965605,2022,10,XL
10394,TOASTBU,QSFP100,QSFP-100G-AOC3M,Q1 FY2022,OCT FY2022,2083,2022-10-01,979.8503454958308,1836.4701478905845,1759.9072153379211,1269.670726253897,2022,10,L
10395,UOPBLRBU,C9200L,C9200L-48P-4X-E,Q1 FY2022,OCT FY2022,17082,2022-10-01,9396.235613957811,9093.105422361205,15317.676615893492,12060.411114133034,2022,10,XL
10396,CSA,UCSCPU,UCS-CPU-I6238R,Q1 FY2022,OCT FY2022,891,2022-10-01,439.4374787651036,172.40089626736673,890.9561371389307,754.7324896339017,2022,10,M
10397,CVEBU,CTSPS,CS-DESK-K9,Q1 FY2022,OCT FY2022,320,2022-10-01,453.4493025756077,294.6230705819189,329.67162802146765,413.0,2022,10,S
10398,TOASTBU,QSFP40G,QSFP-40G-SR-BD,Q1 FY2022,OCT FY2022,25548,2022-10-01,17387.350863958993,21819.63380937256,31671.390889112645,28496.864185180653,2022,10,XL
10399,UOPBLRBU,C9200L,C9200L-48P-4G-E,Q1 FY2022,OCT FY2022,14580,2022-10-01,8149.572712900084,8520.10077049024,13489.19207138759,11798.49509633176,2022,10,XL
10400,EBBU,C9500,C9500-40X,Q1 FY2022,OCT FY2022,5356,2022-10-01,1666.805258671213,1308.967161023964,3013.88602932108,3388.090896629335,2022,10,XL
10401,CSA,UCSCPU,UCS-CPU-I6246,Q1 FY2022,OCT FY2022,321,2022-10-01,265.8154824016159,406.26639695470254,800.6179195958407,479.1375590201503,2022,10,S
10402,CSA,HXSSD,HX-SD38T61X-EV,Q1 FY2022,OCT FY2022,1865,2022-10-01,2300.966343830705,1683.723316502585,2740.156743528254,2964.258597610122,2022,10,L
10403,UOPBLRBU,C9200L,C9200L-24T-4X-E,Q1 FY2022,OCT FY2022,5612,2022-10-01,2128.774337394444,1915.901450080842,4449.3600338674805,2856.9931047408763,2022,10,XL
10404,CSA,HXCPU,HX-CPU-I6258R,Q1 FY2022,OCT FY2022,86,2022-10-01,20.250806280301923,131.81699494264578,86.00091023877093,242.1063760363518,2022,10,XS
10405,CSA,UCSCPU,UCS-CPU-I6240,Q1 FY2022,OCT FY2022,1218,2022-10-01,1407.0325881966628,1556.919991729629,1066.069802852001,2428.9551285427374,2022,10,M
10406,BATBU,NCS4200,NCS4202-SA,Q1 FY2022,OCT FY2022,34,2022-10-01,3080.8314838763927,1047.8951926094765,142.91878796311215,1198.6115018826142,2022,10,XS
10407,CVEBU,CTSQS,CS-CODEC-PLUS+,Q1 FY2022,OCT FY2022,5431,2022-10-01,1854.8992144331355,2206.538505507808,4227.641544503293,2840.4652454398856,2022,10,XL
10408,CSA,UCSCPU,UCS-CPU-I6234,Q1 FY2022,OCT FY2022,572,2022-10-01,269.8562477147461,248.8962422495929,555.1218528133379,509.34373739134327,2022,10,M
10409,EBBU,C9500,C9500-24Y4C,Q1 FY2022,OCT FY2022,2933,2022-10-01,3165.228654518104,2314.064377096848,2758.117417039404,2824.9703268216635,2022,10,L
10410,UOPBLRBU,C9200L,C9200L-24P-4G-E,Q1 FY2022,OCT FY2022,26613,2022-10-01,11905.837631068054,12129.292123320492,22189.249053958265,16803.103760739774,2022,10,XL
10411,SRSBU,4300ISR,ISR4351/K9,Q1 FY2022,OCT FY2022,2251,2022-10-01,851.0995755101303,1739.6875525396583,2753.5729626002817,2950.4408587611806,2022,10,L
10412,ECBU,MDS9000,DS-X9648-1536K9,Q1 FY2022,OCT FY2022,452,2022-10-01,703.8985576351946,723.10778855854,540.5703745639908,778.4123895590325,2022,10,S
10413,SRSBU,CAT8300,C8300-1N1S-6T,Q1 FY2022,OCT FY2022,3016,2022-10-01,1526.2895189251788,1348.1576660877563,3016.010002284196,1760.0210926653622,2022,10,L
10414,CSA,UCSCPU,UCS-CPU-I6226R,Q1 FY2022,OCT FY2022,3172,2022-10-01,761.6354488525545,863.6301601575897,3172.0413223331907,2033.8392621172648,2022,10,L
10415,RTOBU,C980040,C9800-40-K9,Q1 FY2022,OCT FY2022,1462,2022-10-01,550.2852218091473,686.9637706396585,1269.6384002452735,1172.1313674658854,2022,10,M
10416,CSA,UCSCPU,UCS-CPU-I6348,Q1 FY2022,OCT FY2022,1006,2022-10-01,466.508029385936,973.0141180631164,801.01898313311,420.0,2022,10,M
10417,CVEBU,CTSQS,CS-CODEC-PRO+,Q1 FY2022,OCT FY2022,2402,2022-10-01,983.383268460175,966.6248001742978,1816.4471814727565,1315.2213865182744,2022,10,L
10418,SRSBU,ISR900,C927-4P,Q1 FY2022,OCT FY2022,3112,2022-10-01,1046.957987916158,1672.7317595871536,2441.403535280141,3410.434650136101,2022,10,L
10419,CSA,UCSCPU,UCS-CPU-I6338N,Q1 FY2022,OCT FY2022,82,2022-10-01,104.36660887710082,227.63286953117023,233.5385549742282,35.0,2022,10,XS
10420,SRSBU,4300ISR,ISR4331/K9,Q1 FY2022,OCT FY2022,11004,2022-10-01,7865.141937472928,8798.765348359095,13334.86682350068,9692.06861690546,2022,10,XL
10421,CSA,UCSCPU,UCS-CPU-I6346,Q1 FY2022,OCT FY2022,492,2022-10-01,274.2114423844682,372.0851261261816,327.6492573170389,252.0,2022,10,S
10422,NGFWBU,FPRLOW,FPR1010-NGFW-K9,Q1 FY2022,OCT FY2022,5691,2022-10-01,3388.38638866153,3726.833918452785,5686.654275105428,5764.975456061542,2022,10,XL
10423,UOPBLRBU,C9200,C9200-48T-E,Q1 FY2022,OCT FY2022,2573,2022-10-01,1740.9151147228831,2118.790762647739,2742.168893236156,2606.362888348135,2022,10,L
10424,CSA,UCSCPU,UCS-CPU-I6230,Q1 FY2022,OCT FY2022,461,2022-10-01,1158.96023991995,1126.7571148985933,233.56007155234897,865.7962650515052,2022,10,S
10425,OTBU,15454W,NCS2K-TNCS-2O-K9,Q1 FY2022,OCT FY2022,93,2022-10-01,13.431813858069384,144.39579781242324,100.23195930491408,123.4516157162774,2022,10,XS
10426,EBBU,C9600,C9606R,Q1 FY2022,OCT FY2022,708,2022-10-01,549.8285577675825,628.1292431028824,731.9419700551424,724.5334972020804,2022,10,M
10427,TOASTBU,CPAK100,CPAK-100G-LR4,Q1 FY2022,OCT FY2022,2643,2022-10-01,1754.2788643558988,1506.2447289485674,3647.643676243231,2808.9429593972413,2022,10,L
10428,UOPBLRBU,C9200,C9200-48PXG-E,Q1 FY2022,OCT FY2022,1912,2022-10-01,488.31924258848966,622.5447032364028,1839.028446391972,907.108321553541,2022,10,L
10429,CSA,UCSCPU,UCS-CPU-I6252,Q1 FY2022,OCT FY2022,381,2022-10-01,539.1006772777464,356.6745227133389,313.72214882527203,716.3545418414554,2022,10,S
10430,OTBU,15454W,NCS2K-400G-XP=,Q1 FY2022,OCT FY2022,477,2022-10-01,209.21685607161103,221.93337621055,410.7405852208264,376.8534247119326,2022,10,S
10431,UOPBLRBU,C9300,C9300-24P,Q1 FY2022,OCT FY2022,11644,2022-10-01,5699.001363823134,5760.951219664906,9323.675844871184,7473.474580717995,2022,10,XL
10432,SRSBU,4300ISR,ISR4321/K9,Q1 FY2022,OCT FY2022,5795,2022-10-01,4801.894679706618,4031.72002335424,7354.008666655888,5267.409536803059,2022,10,XL
10433,NGFWBU,FPRHIGH,FPR4115-NGFW-K9,Q1 FY2022,OCT FY2022,293,2022-10-01,148.4085300880011,139.34133937481857,335.0891399276247,192.4268416175788,2022,10,S
10434,CSA,UCSCPU,UCS-CPU-I6354,Q1 FY2022,OCT FY2022,317,2022-10-01,506.22007936799,425.249156365461,397.27534305464616,448.0,2022,10,S
10435,UOPBLRBU,C9400,C9400-SUP-1XL,Q1 FY2022,OCT FY2022,2785,2022-10-01,1360.089955993977,1478.854689079923,2721.927377772272,2252.5198422446174,2022,10,L
10436,CSA,UCSCPU,UCS-CPU-I8280L,Q1 FY2022,OCT FY2022,188,2022-10-01,9.131132278059868,66.09698354263195,168.91107132596542,175.90679383838028,2022,10,S
10437,CVEBU,CTSQS,CS-QUADCAM+,Q1 FY2022,OCT FY2022,4782,2022-10-01,2317.967380633666,2232.094043306403,3805.9152484225497,2896.9314710083595,2022,10,L
10438,SRSBU,CAT8500,C8500-12X4QC,Q1 FY2022,OCT FY2022,217,2022-10-01,83.16188633169875,111.16951531506396,217.00311790724567,184.9060044410388,2022,10,S
10439,UOPBLRBU,C9300L,C9300L-48P-4G-E,Q1 FY2022,OCT FY2022,1127,2022-10-01,962.6001351892692,1093.506243681275,1242.6154072565932,1574.7110761498818,2022,10,M
10440,SRSBU,CAT8500,C8500-12X,Q1 FY2022,OCT FY2022,474,2022-10-01,196.5747451873024,164.45928678801275,473.9988404852586,293.5600267547015,2022,10,S
10441,UOPBLRBU,C9400,C9400-PWR-3200AC,Q1 FY2022,OCT FY2022,18902,2022-10-01,8256.68673279121,8656.23168782007,15630.67987043393,13372.91219976422,2022,10,XL
10442,UCEBU,PHONVOC,CP-7841-K9,Q1 FY2022,OCT FY2022,162657,2022-10-01,44565.23610966574,68367.4217911879,122821.6888941655,65698.44840125651,2022,10,XL
10443,UOPBLRBU,C9300L,C9300L-48P-4X-E,Q1 FY2022,OCT FY2022,3094,2022-10-01,1622.567090067981,2756.325431857684,3836.522874641887,2883.0390186485365,2022,10,L
10444,UOPBLRBU,C9300,C9300-48T,Q1 FY2022,OCT FY2022,8308,2022-10-01,3480.97316064493,4095.5749148968857,5741.3726392046265,5326.927032089085,2022,10,XL
10445,TOASTBU,SFP10G,SFP-10G-LR,Q1 FY2022,OCT FY2022,270600,2022-10-01,110563.44421127676,60873.59761787928,94059.96426607145,110364.7229794688,2022,10,XL
10446,UOPBLRBU,C9300L,C9300L-24T-4X-A,Q1 FY2022,OCT FY2022,799,2022-10-01,626.9310890601272,616.2318293897104,807.1634594546584,764.0642874814419,2022,10,M
10447,EBBU,C9300AG,C9300X-12Y,Q1 FY2022,OCT FY2022,649,2022-10-01,436.6150785291079,600.0585897098701,591.0890569489841,361.0,2022,10,M
10448,RTOBU,C9105AX,C9105AXW-B,Q1 FY2022,OCT FY2022,3352,2022-10-01,6122.117897322864,6612.614085375312,3351.9458924075843,6486.345635635127,2022,10,L
10449,BATBU,NCS540,N540X-6Z18G-SYS-A,Q1 FY2022,OCT FY2022,98,2022-10-01,27.578663609988272,845.4081271185028,700.8337672984759,,2022,10,XS
10450,CSA,UCSMEM,UCS-ML-X64G4RT-H,Q1 FY2022,OCT FY2022,16487,2022-10-01,8052.797312138773,7957.087215160917,16048.736056007108,12951.489914792532,2022,10,XL
10451,UCEBU,PHON3PC,CP-8841-3PCC-K9,Q1 FY2022,OCT FY2022,11494,2022-10-01,3307.799456424009,8628.371780542388,13746.59082905513,12939.88875660664,2022,10,XL
10452,CVEBU,CTSQS,CS-T10-TS+,Q1 FY2022,OCT FY2022,18719,2022-10-01,9778.410770492615,9831.091628667986,10665.48740242196,8346.001498095522,2022,10,XL
10453,CVEBU,CTSQS,CTS-CAM-P60+,Q1 FY2022,OCT FY2022,3435,2022-10-01,1116.706414639772,1142.7945251909314,2640.0402529011712,1967.42785916438,2022,10,L
10454,CVEBU,CTSQS,CS-KIT-MINI-K9,Q1 FY2022,OCT FY2022,4123,2022-10-01,1908.778877503807,2627.336982730218,3764.4318267128338,2520.475692393696,2022,10,L
10455,BATBU,NCS540,N540X-6Z18G-SYS-D,Q1 FY2022,OCT FY2022,1053,2022-10-01,710.4412126875407,835.7770256284872,877.4790485271288,237.28365912267043,2022,10,M
10456,UOPBLRBU,C9400,C9400-LC-48UX,Q1 FY2022,OCT FY2022,5534,2022-10-01,1880.752009608776,2186.524715125621,4192.151837478325,3843.9323847829673,2022,10,XL
10457,OTBU,NCS4000,NCS4K-4H-OPW-LO,Q1 FY2022,OCT FY2022,6,2022-10-01,1.3293383829530927,27.56939943795123,67.29513372500344,11.47223289296483,2022,10,XS
10458,CSA,UCSSSD,UCS-M2-240GB,Q1 FY2022,OCT FY2022,14157,2022-10-01,4708.258831699946,6523.144030466459,8988.178331051502,8871.006364532315,2022,10,XL
10459,OTBU,NCS1000,NCS1K4-1.2T-K9,Q1 FY2022,OCT FY2022,1964,2022-10-01,1678.3239827366397,822.12161615255,1669.0268508432607,1248.2585258499043,2022,10,L
10460,SRSBU,CAT8500,C8500L-8S4X,Q1 FY2022,OCT FY2022,394,2022-10-01,218.87978685767604,294.121408775594,296.59449022968977,200.0,2022,10,S
10461,RTOBU,C9105AX,C9105AXI-B,Q1 FY2022,OCT FY2022,33484,2022-10-01,86989.91703157028,26889.263686107304,26369.655573856875,104696.08786240092,2022,10,XL
10462,UOPBLRBU,C9300,C9300-NM-8X,Q1 FY2022,OCT FY2022,67954,2022-10-01,43070.931669000165,36380.74058128497,52040.13056807866,55311.69290117897,2022,10,XL
10463,UCEBU,PHONVOC,CP-8811-K9,Q1 FY2022,OCT FY2022,44718,2022-10-01,18886.89005190447,21204.785782143663,44656.551093170776,29382.63569364417,2022,10,XL
10464,TOASTBU,QSFP100,QSFP-100G-DR-S,Q1 FY2022,OCT FY2022,5062,2022-10-01,97.37453927720242,3803.2065163622615,6431.8946836765945,2925.610193657333,2022,10,XL
10465,BATBU,NCS560,N560-4-SYS,Q1 FY2022,OCT FY2022,29,2022-10-01,14.699588004971218,350.2654873649763,12.164123214994191,12.789564911199893,2022,10,XS
10466,SRSBU,CAT8300,C8300-2N2S-4T2X,Q1 FY2022,OCT FY2022,302,2022-10-01,342.77310646453856,254.24410901504567,301.9986403885338,366.3408340310978,2022,10,S
10467,EBBU,C9300AG,C9300X-24Y,Q1 FY2022,OCT FY2022,715,2022-10-01,447.4336823923951,668.5558426001973,587.641003842124,426.0,2022,10,M
10468,UCEBU,WPHONE,CP-8821-K9-BUN,Q1 FY2022,OCT FY2022,14008,2022-10-01,9487.72671360785,10664.772116840171,18015.08689401825,17326.599065569113,2022,10,XL
10469,OTBU,15454W,NCS2015-SA-DC,Q1 FY2022,OCT FY2022,105,2022-10-01,36.32860334016088,90.67629026141545,84.43153096563336,15.024502825120422,2022,10,S
10470,RTOBU,C9115AX,C9115AXI-B,Q1 FY2022,OCT FY2022,43873,2022-10-01,23126.19084478296,36134.35331486812,39385.52791024956,37486.765269738025,2022,10,XL
10471,CSA,UCSMEM,UCS-MR-X16G1RW,Q1 FY2022,OCT FY2022,5062,2022-10-01,5531.177133670349,3563.924068698027,5062.048211615753,2916.647309284845,2022,10,XL
10472,CSA,UCSCPU,UCS-CPU-I8380,Q1 FY2022,OCT FY2022,54,2022-10-01,0.0037272792579143,44.31997948494625,42.86842622623684,0.0,2022,10,XS
10473,OTBU,ONS,ONS-CFP2-WDM=,Q1 FY2022,OCT FY2022,670,2022-10-01,239.04603511943589,455.5186886666054,1114.378421123303,1209.542248523929,2022,10,M
10474,CPBU,DNAHW,DN2-CPU-I8276,Q1 FY2022,OCT FY2022,312,2022-10-01,240.9416061195392,222.29763224725625,379.6717985169555,218.4184787209647,2022,10,S
10475,UOPBLRBU,C9300L,C9300L-48P-4X-A,Q1 FY2022,OCT FY2022,4073,2022-10-01,1912.141752654488,1878.2425706096376,3790.5820107598897,2688.3318445168625,2022,10,L
10476,UOPBLRBU,C9300,C9300-48UN,Q1 FY2022,OCT FY2022,12110,2022-10-01,12530.416583927708,5227.270460833717,7423.297755942674,10751.893206889858,2022,10,XL
10477,UCEBU,PHONVID,CP-8845-K9,Q1 FY2022,OCT FY2022,18089,2022-10-01,9392.962104815371,8250.913599821912,16269.71202680581,12660.73707638115,2022,10,XL
10478,UOPBLRBU,C9400,C9400-SUP-1,Q1 FY2022,OCT FY2022,3338,2022-10-01,1810.356829254952,1954.4899816344232,3103.168339632769,2695.415147140455,2022,10,L
10479,RTOBU,C9115AX,C9115AXE-B,Q1 FY2022,OCT FY2022,5350,2022-10-01,3484.405500261121,4002.451032473745,5910.758161720556,3412.7833228454174,2022,10,XL
10480,BATBU,NCS540,N540X-12Z16G-SYS-D,Q1 FY2022,OCT FY2022,675,2022-10-01,92.52210887819156,39.17909788654609,1048.076457630976,567.7910668901668,2022,10,M
10481,CSA,UCSB,UCS-FI-6454,Q1 FY2022,OCT FY2022,719,2022-10-01,643.1452016175188,490.23918673872026,599.0715364162953,581.0827808043236,2022,10,M
10482,SRSBU,CAT8300,C8300-2N2S-6T,Q1 FY2022,OCT FY2022,507,2022-10-01,95.3908136517332,113.88775779261655,507.0100676013044,258.4819244093149,2022,10,M
10483,CSA,UCSMEM,UCS-ML-128G4RW,Q1 FY2022,OCT FY2022,3848,2022-10-01,1155.9717495953491,3307.957951051441,3842.435675564173,1274.0000000000002,2022,10,L
